@RELATION fri_c4_100_100 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
 @ATTRIBUTE oz12 REAL 
 @ATTRIBUTE oz13 REAL 
 @ATTRIBUTE oz14 REAL 
 @ATTRIBUTE oz15 REAL 
 @ATTRIBUTE oz16 REAL 
 @ATTRIBUTE oz17 REAL 
 @ATTRIBUTE oz18 REAL 
 @ATTRIBUTE oz19 REAL 
 @ATTRIBUTE oz20 REAL 
 @ATTRIBUTE oz21 REAL 
 @ATTRIBUTE oz22 REAL 
 @ATTRIBUTE oz23 REAL 
 @ATTRIBUTE oz24 REAL 
 @ATTRIBUTE oz25 REAL 
 @ATTRIBUTE oz26 REAL 
 @ATTRIBUTE oz27 REAL 
 @ATTRIBUTE oz28 REAL 
 @ATTRIBUTE oz29 REAL 
 @ATTRIBUTE oz30 REAL 
 @ATTRIBUTE oz31 REAL 
 @ATTRIBUTE oz32 REAL 
 @ATTRIBUTE oz33 REAL 
 @ATTRIBUTE oz34 REAL 
 @ATTRIBUTE oz35 REAL 
 @ATTRIBUTE oz36 REAL 
 @ATTRIBUTE oz37 REAL 
 @ATTRIBUTE oz38 REAL 
 @ATTRIBUTE oz39 REAL 
 @ATTRIBUTE oz40 REAL 
 @ATTRIBUTE oz41 REAL 
 @ATTRIBUTE oz42 REAL 
 @ATTRIBUTE oz43 REAL 
 @ATTRIBUTE oz44 REAL 
 @ATTRIBUTE oz45 REAL 
 @ATTRIBUTE oz46 REAL 
 @ATTRIBUTE oz47 REAL 
 @ATTRIBUTE oz48 REAL 
 @ATTRIBUTE oz49 REAL 
 @ATTRIBUTE oz50 REAL 
 @ATTRIBUTE oz51 REAL 
 @ATTRIBUTE oz52 REAL 
 @ATTRIBUTE oz53 REAL 
 @ATTRIBUTE oz54 REAL 
 @ATTRIBUTE oz55 REAL 
 @ATTRIBUTE oz56 REAL 
 @ATTRIBUTE oz57 REAL 
 @ATTRIBUTE oz58 REAL 
 @ATTRIBUTE oz59 REAL 
 @ATTRIBUTE oz60 REAL 
 @ATTRIBUTE oz61 REAL 
 @ATTRIBUTE oz62 REAL 
 @ATTRIBUTE oz63 REAL 
 @ATTRIBUTE oz64 REAL 
 @ATTRIBUTE oz65 REAL 
 @ATTRIBUTE oz66 REAL 
 @ATTRIBUTE oz67 REAL 
 @ATTRIBUTE oz68 REAL 
 @ATTRIBUTE oz69 REAL 
 @ATTRIBUTE oz70 REAL 
 @ATTRIBUTE oz71 REAL 
 @ATTRIBUTE oz72 REAL 
 @ATTRIBUTE oz73 REAL 
 @ATTRIBUTE oz74 REAL 
 @ATTRIBUTE oz75 REAL 
 @ATTRIBUTE oz76 REAL 
 @ATTRIBUTE oz77 REAL 
 @ATTRIBUTE oz78 REAL 
 @ATTRIBUTE oz79 REAL 
 @ATTRIBUTE oz80 REAL 
 @ATTRIBUTE oz81 REAL 
 @ATTRIBUTE oz82 REAL 
 @ATTRIBUTE oz83 REAL 
 @ATTRIBUTE oz84 REAL 
 @ATTRIBUTE oz85 REAL 
 @ATTRIBUTE oz86 REAL 
 @ATTRIBUTE oz87 REAL 
 @ATTRIBUTE oz88 REAL 
 @ATTRIBUTE oz89 REAL 
 @ATTRIBUTE oz90 REAL 
 @ATTRIBUTE oz91 REAL 
 @ATTRIBUTE oz92 REAL 
 @ATTRIBUTE oz93 REAL 
 @ATTRIBUTE oz94 REAL 
 @ATTRIBUTE oz95 REAL 
 @ATTRIBUTE oz96 REAL 
 @ATTRIBUTE oz97 REAL 
 @ATTRIBUTE oz98 REAL 
 @ATTRIBUTE oz99 REAL 
 @ATTRIBUTE oz100 REAL 
 @ATTRIBUTE oz101 REAL 
@DATA  
9.2759433e-001,1.2967957e+000,-5.0376290e-001,-1.5504381e+000,-8.2366089e-001,-2.8291920e-001,1.3882770e+000,-7.2898600e-001,-2.1435670e-001,-2.2237911e-001,1.5227254e+000,1.1368269e-001,-1.3571878e+000,1.1487449e+000,-1.2146428e+000,-1.6232509e+000,-1.3403854e+000,-8.1660008e-002,8.8390407e-001,6.6901865e-001,-1.3221457e+000,-1.0392660e+000,-3.5606976e-001,-1.5400049e+000,1.3368354e+000,1.0162531e+000,1.0624208e+000,-3.0521165e-001,1.2506641e+000,8.5932933e-001,-1.0034075e+000,1.1294917e+000,9.3835790e-001,-7.5321319e-001,-3.0854683e-001,1.5913187e+000,-4.7651013e-001,1.0853777e-001,1.5100074e+000,-1.3385782e+000,5.3973644e-001,-1.2324385e+000,1.1893566e+000,-5.1951172e-001,-1.3512521e+000,-4.7734322e-001,-8.0178606e-001,-9.2796105e-002,-8.0129942e-001,-5.6955762e-001,1.3449147e+000,-4.4583920e-001,-1.4825671e+000,-3.1973420e-001,-9.3631798e-001,1.3716043e+000,-3.7200320e-001,1.4133696e+000,8.6523633e-001,-4.7180848e-001,2.4035110e-001,-8.9528502e-001,-1.9988663e+000,7.8559347e-001,-9.7770679e-001,9.5712208e-001,1.9369066e-001,-1.4399610e+000,1.7698459e+000,3.1303006e-001,-7.5587628e-001,8.7184153e-001,4.5576553e-001,1.0583071e-001,-9.4030441e-001,1.4889228e+000,-7.7207786e-001,1.2370092e+000,1.0265068e+000,3.8436649e-002,8.1674794e-001,-1.5904934e+000,9.1964768e-001,-8.0618656e-001,-7.7872304e-001,1.3568949e+000,3.5536353e-001,-6.6451610e-001,-8.6247321e-001,-8.8192305e-001,8.1286841e-001,1.8111906e-002,1.6977151e+000,-2.3998121e-001,2.6278497e-001,-1.4132613e-001,5.8815221e-001,2.8734769e-001,-8.8765028e-001,-6.3694277e-001,-2.9500348e+000
2.1449192e-001,-8.3647276e-001,-9.6504943e-001,8.4011823e-001,-9.3171165e-001,2.1852011e+000,1.4478852e+000,5.1350776e-001,1.0437795e+000,1.4927480e+000,-1.8592127e+000,6.9389656e-001,1.4233133e+000,8.5211638e-002,3.4442610e-001,6.2183522e-001,-5.0492360e-001,5.2790281e-001,1.4256405e+000,8.9249172e-001,7.2143061e-002,-6.3906681e-001,5.9489971e-001,-4.5259185e-001,1.4454563e+000,1.3937477e+000,2.0148279e-001,7.3351262e-001,6.9117995e-001,-4.9788481e-001,-1.3725096e+000,-8.8601102e-001,8.5047647e-001,-5.1473551e-001,-1.2264577e+000,-5.1951682e-001,1.2322854e+000,-2.9871344e-001,2.1311512e-001,3.9662009e-001,6.3813113e-001,-7.6366269e-001,3.2233434e-001,4.6117121e-001,-4.6354745e-001,1.3480767e+000,-1.6896118e+000,5.8869722e-001,-1.5274320e+000,-1.4062549e+000,-2.3986557e-001,-8.5082722e-001,-1.9012591e-001,-2.8722750e-001,8.5061844e-001,7.9882654e-001,-1.0749013e+000,-3.1041280e-001,-1.6165409e+000,4.7650537e-001,-1.0492618e+000,-1.2673688e+000,3.0611591e-001,7.9269004e-001,-1.4743098e+000,1.7354034e+000,1.1068248e+000,-7.2586773e-001,1.5258156e+000,-4.3265147e-001,-9.5235830e-001,4.4732778e-001,-8.6081777e-001,4.7892344e-001,-1.7016791e+000,1.0689303e+000,-1.3160814e+000,-6.4586276e-001,-1.7410417e+000,6.3616560e-001,7.7940643e-001,5.4904140e-001,-8.9484253e-001,-9.5089857e-001,1.7645196e+000,-1.5973822e+000,-6.8988454e-001,-5.4622334e-001,5.9999316e-002,-4.3470464e-001,5.4108670e-001,1.1010790e+000,-6.1787419e-001,-6.8394174e-001,1.2979823e+000,2.3354737e-001,-1.5801972e+000,-1.4902550e+000,1.6238034e+000,-3.9483986e-001,1.2661307e+000
-9.8839572e-001,-9.9641358e-001,5.9953772e-002,-4.1577397e-001,-2.5633273e-001,6.5409657e-001,-5.8633608e-001,3.6606463e-001,1.6271526e-001,1.6253079e+000,-6.1970986e-001,-3.7642621e-001,2.6565176e-001,-5.4149976e-001,1.7364487e+000,1.0981229e+000,-1.0407493e+000,1.4691909e+000,5.6415763e-001,-1.2009510e+000,2.7528540e-001,-9.2369599e-001,-1.5492214e+000,1.6124410e+000,6.7847994e-001,-7.7446118e-001,1.4589677e+000,1.1527662e-001,8.3745909e-001,-1.2169663e+000,8.9419965e-001,-6.5314166e-001,-9.8787954e-001,1.1321652e+000,3.1164538e-001,-6.0337157e-001,-1.5414384e-001,-9.9537427e-001,-2.5909084e-002,1.5367968e+000,1.0452672e+000,1.5759219e+000,-8.1513921e-002,9.6885475e-001,-1.2593965e+000,-1.4180412e+000,-4.5798862e-001,1.1534743e-001,-1.3449454e-001,-6.3840484e-001,4.4243631e-001,7.6427541e-001,1.2783595e-001,1.4077205e+000,-1.3656893e+000,8.6703875e-001,-1.6211539e-001,-1.4544408e+000,9.4268009e-001,-1.0995221e-001,1.4221094e-001,2.3037151e-001,-1.9922122e+000,1.0758948e+000,2.5738084e-001,4.6484190e-001,1.8407445e-001,-1.6135501e+000,-2.8320065e-001,-1.1499066e+000,1.0172294e+000,-1.7439658e+000,1.3659687e+000,-5.1016338e-001,1.2606718e+000,-6.1119326e-001,-8.8166536e-001,-1.4953777e+000,-1.4418310e+000,-1.2112135e+000,-1.0254127e+000,1.8904399e-002,-7.9368484e-001,3.0865978e-002,-4.1526940e-001,-3.2282345e-001,-1.6959809e+000,1.1144228e-001,1.6588137e+000,9.5582892e-001,-1.1094223e-001,-1.6219497e+000,-1.4437934e+000,-1.2491229e+000,-9.1317357e-001,1.3768647e+000,-1.3387448e+000,-1.8760869e-001,8.7435163e-001,1.6495243e+000,-3.7749890e-001
-1.3302728e+000,-1.4604997e+000,-2.0172888e+000,-4.8115205e-001,-8.0463774e-001,-1.6625927e-001,-6.5545648e-002,1.0757306e+000,6.4628294e-001,-5.9367540e-002,-1.4586845e+000,5.0894527e-001,6.0215720e-001,-1.5518335e+000,-1.3649550e-002,1.4427584e+000,-1.0342221e+000,1.4835951e+000,-1.3805245e+000,-7.5556674e-004,6.6399209e-001,-1.6700447e+000,1.1226777e+000,-1.5747217e+000,1.1800426e+000,-2.1285960e-002,-3.4698087e-002,-2.7899922e-002,2.7364442e-001,-7.9637264e-001,4.8217621e-001,-1.5483920e+000,-2.7807431e-001,1.1004414e+000,1.3368029e+000,1.5563291e+000,9.5644621e-001,-1.7325357e+000,-1.0228795e+000,-2.5791549e-001,1.4319925e+000,1.0844676e+000,3.6071478e-001,3.7226676e-001,-6.0738538e-001,-1.2189888e-001,8.1577143e-001,5.4275287e-001,-9.9847206e-001,5.5875751e-001,-5.6765748e-001,7.3469306e-001,1.4576400e+000,1.4550463e+000,8.3441183e-001,-1.4248220e+000,-7.6102244e-001,1.6644049e+000,1.0310744e+000,-1.5750958e+000,-1.4229199e-001,1.2966432e+000,1.2966067e+000,-1.3487119e+000,-1.3000991e+000,-1.2165313e-001,-2.1749723e-001,3.7895604e-001,7.1091642e-004,-1.5890421e+000,1.1653758e-001,1.0008029e+000,1.5677911e+000,-1.0896164e+000,-8.9655184e-001,-1.3718993e+000,-5.0660104e-001,-7.6524780e-001,9.5745480e-001,-1.7835877e+000,-1.2035859e+000,6.3267509e-002,6.6033594e-001,3.8900605e-001,-5.0499556e-001,-1.4037844e+000,7.3299974e-001,1.2211918e+000,9.0250275e-001,-2.8750655e-001,-5.8636510e-001,1.2905090e+000,-1.4494669e+000,-5.7601824e-001,1.3102473e+000,6.9297210e-001,-3.2144207e-001,6.1768703e-001,1.3735966e+000,-4.5010668e-001,3.9943310e-001
-6.1152049e-001,-1.6510311e-002,7.6382878e-001,1.5342703e+000,2.5031737e-001,1.6551187e-001,4.0526447e-001,8.0921692e-001,2.4346861e-002,-8.2423962e-001,-1.5538051e+000,-1.8134856e+000,-7.4130228e-001,1.0694454e+000,-3.6414444e-001,1.7432392e+000,7.0594835e-001,-4.8059405e-001,-6.8689928e-001,1.0443846e+000,1.2706016e+000,-1.1880026e+000,-1.6671339e-001,-1.1875325e+000,1.2098534e+000,7.5642853e-001,1.9235418e-001,1.4728055e+000,1.1685878e+000,9.6483075e-001,1.4225818e+000,-6.7747641e-001,5.0853848e-001,4.3734302e-001,-1.1354784e+000,-4.8490239e-001,1.0176405e+000,-2.6061399e-001,8.9840469e-001,6.2380825e-001,-1.4383120e+000,9.5244362e-001,-8.4959815e-001,6.7528856e-001,-1.1420531e+000,7.6278666e-001,-5.4216407e-001,8.5256949e-001,-7.2119113e-001,1.6563900e-002,1.0695636e+000,-1.2686323e+000,4.5579464e-001,-2.4494939e-001,6.4943082e-001,-8.9082168e-001,7.3087653e-002,-1.5634606e+000,1.5043704e+000,1.3997908e+000,-1.4475974e+000,1.0418341e+000,8.8433549e-001,1.1462144e+000,-1.1332643e+000,-1.5237272e+000,4.8302236e-001,-9.6723332e-001,-2.4487649e-001,-5.8313535e-001,1.6647149e+000,4.2718825e-001,-1.4286326e+000,8.5836348e-001,-8.1351177e-001,-4.5213450e-001,9.9507830e-001,-1.6719106e-001,4.2854472e-002,-6.0887519e-001,-1.6692754e+000,-7.3317385e-001,1.7460460e+000,-1.6230628e+000,-7.8750644e-001,1.0001868e+000,4.8190590e-001,8.9646609e-001,1.5416888e+000,8.5984961e-001,-1.0224812e+000,9.2274591e-002,-6.1832955e-001,-1.3401752e+000,-7.5527195e-002,-2.1355963e-001,9.7540629e-001,-9.2063379e-001,6.4420164e-001,1.6199460e-001,1.3017811e+000
2.9549945e-002,-2.7406320e-001,2.9007591e-001,-6.5045048e-002,2.6629036e-001,1.7445345e+000,7.5622675e-001,2.0137490e+000,5.1885864e-001,-4.0655729e-001,-3.4364220e-001,-7.8793744e-002,-4.7771522e-001,7.7093766e-001,-1.3572825e+000,1.0170697e-001,1.3451198e+000,-3.3235246e-001,9.7332665e-001,-9.2083895e-001,1.3304300e+000,1.9777304e-001,-9.8369981e-001,-4.0767942e-001,-3.4799760e-001,6.4574999e-001,3.4466275e-001,2.9310979e-001,1.7454991e+000,9.4406261e-001,-4.0163443e-001,5.5695724e-001,5.6604816e-001,1.0613491e+000,2.7825086e-001,-1.1847025e+000,-2.0273951e-001,-1.3371325e+000,2.4087165e-001,-8.1916238e-001,-1.8056272e-001,3.4097577e-001,-6.1858933e-001,-1.4191781e+000,-7.6865884e-001,1.1071878e+000,1.5375038e+000,-1.2971673e+000,1.7171131e+000,-1.1136872e+000,-5.1522189e-001,7.6045745e-001,-7.7908212e-001,-5.1161353e-001,-1.4947858e+000,-1.3345824e+000,3.0998233e-001,9.9216126e-001,-1.2591360e+000,1.0603150e+000,5.2187422e-001,-1.4550162e+000,8.8557624e-001,-7.1783423e-002,1.2577859e+000,1.4159537e-001,-1.2646000e+000,-6.7224528e-001,-1.2166336e+000,6.7496570e-001,1.3349246e+000,-1.6685707e+000,-4.2875439e-001,7.8800431e-001,1.7055933e-001,9.1615527e-001,1.6384470e+000,2.0837497e-001,4.4939521e-001,5.8379092e-001,-2.7517797e-001,1.1876635e+000,-1.5498581e+000,-3.1504165e-002,-6.8181975e-001,-1.5382131e+000,-1.1048561e+000,-5.1311388e-001,5.4156587e-001,-2.6968943e-001,3.7606030e-002,5.6719157e-001,2.7296502e-002,1.7474199e+000,2.9606643e-001,1.3314650e+000,3.1232187e-001,3.5966381e-002,-1.3204030e+000,1.1214542e+000,9.3253174e-001
1.8443333e+000,1.5860179e+000,6.1914738e-001,-5.3251778e-003,9.1408367e-001,-1.3283876e+000,-6.9243560e-001,-9.2767472e-001,2.1058476e-001,-1.3950475e+000,1.1683869e-001,-9.0145059e-001,1.1133420e+000,-1.6483562e+000,8.3679514e-001,-1.6522479e+000,-6.3720858e-002,6.7588050e-001,-1.1450348e+000,4.7569630e-001,-1.1844404e+000,1.2729469e+000,5.9067735e-001,3.6358099e-001,2.1379491e-001,1.2544979e+000,1.0203598e+000,-8.3348994e-002,6.6533917e-001,5.1310401e-001,-1.7345737e+000,1.4162339e+000,2.7921413e-001,5.4600029e-001,-1.7036780e-001,-1.2985891e+000,-2.8384015e-001,-4.1564249e-001,5.3678400e-001,-2.9898204e-001,-1.7401581e+000,1.1574514e+000,1.1948030e+000,8.8828863e-002,-1.3270742e+000,5.6071736e-001,1.4204218e+000,-7.2790064e-001,5.8014081e-001,-3.1717120e-001,2.8850378e-001,-5.5331417e-001,5.6168879e-001,-1.6214429e+000,-7.1276887e-001,-1.4203193e+000,-1.3688678e+000,1.0841507e+000,-6.1060356e-001,1.0025949e+000,-1.5232389e+000,1.3107895e+000,3.5764035e-001,-7.0184014e-001,2.9175424e-001,-1.5530177e+000,-3.8253196e-001,-4.1200320e-001,6.6301683e-001,-1.3059228e+000,1.2365073e+000,-1.0139491e+000,1.1155354e+000,-1.6870183e+000,-6.1633195e-001,-5.3991920e-001,-7.7607935e-001,-1.5964322e+000,1.3684686e+000,-2.7337913e-003,-8.5126271e-001,-8.5266524e-001,2.3465248e-001,2.8976885e-001,-1.1317154e+000,2.2564183e-001,9.1025422e-001,2.7497165e-001,1.3012206e+000,1.2186397e-001,1.2110176e+000,-7.4637700e-001,1.2576698e-001,-4.9358552e-001,1.4868409e+000,7.8961195e-001,-4.3253439e-001,-1.1409889e+000,3.5395575e-001,4.2730357e-001,9.4098931e-001
-8.7915259e-001,-1.9573501e-001,-1.5545150e-001,-9.1849343e-001,-7.8684482e-001,5.3409084e-001,4.0185982e-001,-2.5704107e-001,5.4982715e-001,-5.1923732e-001,-3.4438126e-001,-5.2930083e-001,-1.1395760e+000,1.1731191e+000,-3.9642170e-001,-2.5088110e-001,4.2729247e-001,8.0112168e-002,8.6823371e-001,-4.6687152e-002,1.3999600e-001,-1.1853070e+000,-1.5137362e+000,8.9432658e-001,1.2031813e+000,1.4361232e+000,3.7967643e-001,-1.2020301e+000,-1.3166577e+000,1.0228037e+000,-8.3409658e-001,1.6002491e+000,1.0899342e+000,-3.6439523e-002,7.6058558e-001,-6.8138507e-001,-4.7431819e-001,1.1175933e+000,-1.0705838e+000,1.4016768e+000,1.0758171e+000,-6.0373429e-001,7.6815420e-001,1.3079737e+000,-2.2837410e-001,-6.5246979e-001,-1.4993805e+000,4.5468328e-001,-9.9103113e-002,2.6777101e-001,-3.9055116e-001,6.3180693e-001,1.9801670e-001,-1.1032557e+000,1.2789521e+000,1.4551968e+000,-8.8494205e-001,1.4721854e+000,2.7454967e-001,2.2292731e-003,1.8714518e-001,-3.5700597e-001,1.0426763e+000,-1.0293554e+000,5.3211648e-001,1.2856317e+000,5.2981826e-001,-9.0364075e-001,-7.6396898e-001,-1.1356441e-001,-1.3749356e+000,-8.1900245e-001,-1.5520167e+000,4.3243834e-002,4.0817025e-001,1.3779518e-001,-2.9132999e-001,7.3014803e-001,-1.6611942e+000,1.2420584e+000,-1.7988985e+000,-4.4835481e-002,3.8620467e-001,-1.4193588e+000,1.4758354e-001,5.5470961e-001,-7.4195134e-001,-8.3036477e-002,-8.9361239e-001,-5.2244093e-002,8.4980556e-001,3.8735078e-002,-1.4807170e+000,6.9414178e-001,-2.7056962e-001,-1.5724140e+000,-1.4761480e+000,1.6754996e+000,-1.3124265e-002,-1.3151191e+000,-1.7326597e-001
-1.3559234e+000,-7.9731611e-001,-7.5939790e-001,-6.9010935e-001,-5.9654896e-001,3.3409161e-001,-6.7202592e-001,1.9763809e+000,-7.4069610e-002,9.2131717e-001,9.5302375e-001,-4.0018031e-001,5.7610151e-001,-1.1531727e-001,-6.5391990e-001,-1.9124305e-001,1.6670579e+000,7.6487897e-001,-5.4691661e-001,3.7879857e-001,-4.8361744e-001,-1.7993701e+000,-4.1433092e-001,1.2529254e+000,-1.6224966e-001,2.2657995e-001,9.6845775e-001,1.2167457e+000,-1.3534225e+000,-1.0797065e+000,1.3503997e+000,-2.8942021e-001,6.1503092e-001,-2.5756471e-001,1.1615889e+000,-1.2562811e-001,8.6684512e-001,3.8036543e-001,-1.9514338e+000,7.5820566e-001,-7.6268584e-002,-1.1674591e+000,-4.3136520e-001,-8.1615300e-001,-1.0548430e+000,1.5543898e+000,-1.0998389e-003,-1.0126307e+000,1.3468818e+000,-1.2247876e+000,-1.2874368e+000,1.4701382e+000,7.1011799e-001,-1.0980329e+000,1.2064928e+000,4.6769247e-001,1.5058435e+000,1.1384769e-001,-1.4100007e+000,1.2759020e+000,-6.9902950e-001,4.6964566e-001,-1.1206874e+000,-9.1902487e-001,4.9861545e-001,2.2969054e-001,-4.9330446e-001,9.3490484e-001,3.3425985e-001,-1.0298847e+000,-8.0241200e-002,2.3714959e-001,8.0190677e-001,1.1449241e+000,-1.1938936e+000,1.1018324e+000,-1.3442808e+000,-3.2030843e-001,-1.1758945e+000,-1.0462209e+000,-1.8218122e+000,-1.3772418e+000,-1.3951583e+000,-1.2219649e+000,4.3270822e-001,1.5517153e+000,-1.5653497e-001,-1.2045869e+000,3.3481163e-001,5.9239272e-001,-7.9136596e-001,1.2174979e+000,1.3062071e-001,9.4879608e-001,-8.3774415e-001,1.5395029e-001,-1.5931777e+000,-4.5589931e-001,4.7015458e-001,-1.1766626e+000,-1.8994437e-001
4.5875201e-001,-3.6165496e-001,-4.6292032e-001,-9.2647377e-001,-5.8321262e-001,-7.9896070e-001,-4.9805879e-001,-5.1074358e-001,1.0015458e+000,-1.4378827e+000,-1.4828047e-001,5.2323000e-001,1.6516299e+000,-1.5460902e+000,2.8985131e-001,1.1272473e+000,1.2251418e+000,1.0734739e+000,1.0592117e-001,5.9667989e-001,-5.2479452e-002,-1.0496219e+000,-5.8924891e-001,5.0350769e-001,-1.7414884e-001,7.7918407e-001,-8.5137575e-001,1.7750610e+000,-9.6128040e-001,1.3825026e+000,-9.8660382e-001,5.1224274e-001,4.2564986e-001,-8.8831304e-001,-1.6490999e+000,-5.7071813e-001,-1.8271979e+000,2.8626590e-001,4.7112314e-002,-1.3016965e+000,-4.9677295e-002,9.1554021e-001,-1.5736951e+000,6.4459631e-002,-3.2228166e-001,1.0278127e+000,5.5876458e-002,1.1576922e+000,1.4195517e-002,-6.0720359e-001,-1.2278603e+000,7.6549836e-001,8.6262162e-001,-8.2215435e-001,1.0019438e+000,1.0896276e+000,1.7125116e+000,1.1125805e+000,-6.7662513e-001,1.3272223e+000,-5.9190895e-001,-1.1568674e+000,4.3857795e-001,-1.1096948e+000,4.0873837e-001,8.7276787e-002,1.1085217e-001,-1.4514937e-001,-7.5434546e-001,-1.1253190e+000,-1.1496299e+000,1.6117162e+000,-9.6078272e-001,1.3939209e+000,4.0539877e-001,3.8769917e-001,1.2950270e+000,-1.6618392e+000,1.9514457e-001,-6.6973889e-002,1.2393281e+000,1.4166018e+000,4.3698959e-001,-5.9343976e-001,-1.6151689e+000,5.9034940e-001,-7.1761187e-001,7.8939814e-001,-1.7816429e-001,-8.7769892e-001,1.5531356e+000,1.1558349e+000,7.4103649e-001,1.4379693e+000,-1.2911132e+000,3.6967481e-001,-1.6103363e+000,-5.5711526e-001,1.1574863e+000,5.6601646e-001,7.0025566e-001
3.5134816e-001,1.3257018e+000,5.1670717e-001,-2.0520964e-001,1.7661110e-001,-1.3837227e+000,-3.3425175e-002,-6.0407440e-001,6.1208850e-001,-1.3334737e+000,2.4126540e-001,7.1269815e-001,1.7354496e+000,-9.2625084e-001,1.1533358e-001,1.5742699e+000,5.8141894e-001,2.1716214e-001,9.7462153e-001,1.6485682e+000,7.5200674e-001,-9.8657508e-001,1.3857889e+000,8.9873133e-001,-1.5118676e+000,-6.8619878e-001,1.1144298e+000,5.5827254e-001,-1.5842510e+000,9.1363169e-001,1.3368185e+000,-1.1938221e+000,1.4760581e+000,-2.6640931e-001,1.2451802e+000,-1.1465873e+000,1.2060061e+000,7.8101213e-001,1.6057205e-001,-1.2681800e+000,-2.8357278e-001,5.4500411e-001,-6.4250100e-002,1.0393887e+000,-4.1445637e-001,-8.7316493e-001,-5.4065336e-001,-3.6184343e-001,1.4782978e-001,8.9079659e-001,-1.5314389e+000,-1.6122935e+000,1.5020401e+000,-9.9190136e-001,-2.8550514e-001,-9.7842044e-001,4.1898055e-001,-5.8889170e-001,1.5180460e+000,1.0804511e+000,-1.3860077e+000,8.5460531e-001,-1.0231707e-001,-9.3800647e-001,-1.0978732e+000,-1.2460921e+000,-7.3059115e-001,-1.6256049e+000,-1.2178845e-001,1.3015499e+000,3.1252947e-001,-1.1595310e+000,-6.6065162e-001,1.2731812e+000,-4.8389759e-001,-6.4918289e-001,-3.4467462e-001,-1.8619962e-001,5.9201319e-001,3.0989915e-001,-4.3599556e-001,-3.2316174e-001,-1.0684891e+000,1.8562698e-001,1.7850031e-001,1.5208975e+000,-1.1237684e+000,-1.5535884e+000,-3.5517249e-001,-1.1000364e+000,-1.4588692e+000,-1.8231325e+000,-1.9179101e-001,-3.7030591e-001,-1.2997832e-002,7.2496285e-001,-8.0943054e-001,-1.5279267e-001,3.3730007e-001,-1.9756169e-001,-1.9738716e+000
-1.8767558e-001,-1.0214619e+000,-8.3139787e-001,1.0537096e+000,-9.6332999e-001,9.9245369e-001,1.3388532e+000,8.7595332e-001,1.7087305e+000,-2.6255907e-002,2.1664967e-001,-7.0260851e-001,1.0316623e+000,5.8666268e-004,8.9866987e-001,1.3814748e+000,-1.5211877e+000,1.3241519e+000,-6.3185899e-001,-1.0829987e+000,2.9946986e-001,2.1604254e-002,5.4437292e-001,-1.0792976e-001,1.7259662e-001,4.7577914e-001,-5.7051533e-001,-8.9060275e-001,1.3103398e+000,1.2325119e+000,1.0052579e+000,1.5075389e+000,1.2217695e+000,5.0491195e-001,-1.0593593e+000,6.6172340e-001,-4.8283215e-001,-1.7612925e+000,1.1572568e+000,6.0039227e-001,-5.6978177e-001,-1.4996139e+000,1.2181834e+000,-9.7762075e-001,-3.0482372e-002,-1.2652219e+000,-1.7038145e+000,-6.0012910e-001,-5.8275284e-001,-1.3244611e+000,2.5508213e-001,8.9479089e-001,-4.3642797e-001,-1.4489550e+000,-6.2329367e-001,-3.5474867e-001,1.6661455e+000,-2.8008469e-001,-7.5795084e-001,-5.3684249e-001,-5.1905984e-001,-1.5287042e+000,1.6128404e+000,2.5306150e-001,9.2912592e-001,-5.0840610e-001,3.8158828e-001,1.2871553e+000,-1.2714671e+000,1.1165338e+000,7.9553173e-001,-5.3024626e-001,-1.5648734e+000,9.2798626e-001,1.0542118e+000,8.6056894e-001,1.4427696e+000,-1.7339614e+000,6.9664528e-001,1.2435091e+000,-1.0544720e+000,-5.8889736e-001,1.4557073e+000,1.5939044e+000,8.2341095e-001,-8.8585845e-001,1.0775719e+000,4.7439202e-001,3.3061981e-001,-1.2381842e+000,-1.5417648e-001,-1.1535659e+000,-3.1656919e-001,7.9384658e-001,-1.2991553e-001,1.0026550e+000,-1.1112860e+000,1.0382517e+000,1.9155554e+000,-1.6597136e+000,7.4102763e-001
